2013,4,214
��조사일,조사지역명,품목명,품목코드,규격,조사가격,전일조사가격
20130102,서울서부,마늘,244,1KG,6000,6000
20130102,서울서부,양파,245,1KG,1700,1600
20130102,서울서부,양파,245,1KG,1600,1500
20130102,서울서부,파,246,1KG,2800,2800
20130102,서울서부,파,246,1KG,2500,2500
20130102,서울서부,파,246,1KG,6000,6000
20130102,서울서부,파,246,1KG,5000,5000
20130102,서울서부,생강,247,1KG,6000,6000
20130102,서울서부,생강,247,1KG,5500,5500
20130102,서울서부,미나리,252,1KG,4000,4000
20130102,서울서부,땅콩,314,100G,600,600
20130102,서울서부,느타리버섯,315,100G,1000,900
20130102,서울서부,느타리버섯,315,100G,900,700
20130102,서울서부,팽이버섯,316,100G,330,300
20130102,서울서부,팽이버섯,316,100G,300,270
20130102,서울서부,사과,411,10,20000,20000
20130102,서울서부,사과,411,10,15000,15000
20130102,서울서부,물오징어,619,1,2000,2000
20130102,서울서부,건멸치,638,100G,1700,1700
20130102,서울서부,쇠고기,512,100G,3400,3400
20130102,서울서부,쇠고기,512,100G,2400,2400
20130102,서울서부,쇠고기,512,100G,5000,5000
20130102,서울서부,쇠고기,512,100G,3500,3500
20130102,서울서부,쇠고기,512,100G,3300,3300
20130102,서울서부,쇠고기,512,100G,2400,2400
20130102,서울서부,쇠고기,512,100G,1500,1500
20130102,서울서부,방울토마토,422,1KG,8000,7000
20130102,서울서부,돼지고기,514,100G,1600,1600
20130102,서울서부,닭고기,515,1KG,4000,4000
20130102,서울서부,계란,516,10,1400,1400
20130102,서울서부,우유,535,1L,2400,2400
20130102,서울서부,고등어,611,1,2500,2500
20130102,서울서부,고등어,611,1,1700,1700
20130102,서울서부,명태,615,1,1500,1500
20130102,서울서부,물오징어,619,1,2500,2500
20130102,서울서부,배,412,10,30000,30000
20130102,서울서부,배,412,10,25000,25000
20130102,서울서부,감귤,415,10,2000,2000
20130102,서울서부,감귤,415,10,1900,1900
20130102,서울서부,단감,416,10,10000,10000
20130102,서울서부,단감,416,10,8000,8000
20130102,서울서부,바나나,418,100G,160,140
20130102,서울서부,바나나,418,100G,150,130
20130102,서울서부,방울토마토,422,1KG,9000,8000
20130102,서울서부,얼갈이배추,215,1.5KG,2500,2500
20130102,서울서부,쇠고기,512,100G,1300,1300
20130102,서울서부,쇠고기,512,100G,1100,1100
20130102,서울서부,쇠고기,512,100G,1700,1700
20130102,서울서부,쇠고기,512,100G,1300,1300
20130102,서울서부,얼갈이배추,215,1.5KG,2000,2000
20130102,서울서부,열무,233,1.5KG,3500,3500
20130102,서울,열무,233,1.5KG,5250,5250
20130102,서울,배추,211,1,3500,3500
20130102,서울,양배추,212,1,4900,4900
20130102,서울,상추,214,100G,1130,1130
20130102,서울,상추,214,100G,1130,1130
20130102,서울,오이,223,10,13000,13000
20130102,서울,오이,223,10,15000,15000
20130102,서울,호박,224,1,2500,2500
20130102,서울,호박,224,1,2400,2400
20130102,서울,토마토,225,1KG,6580,6580
20130102,서울,쌀,111,20KG,46800,46800
20130102,서울,찹쌀,112,1KG,6900,6900
20130102,서울,콩,141,1KG,10600,10600
20130102,서울,팥(적두),142,1KG,29600,29600
20130102,서울,고구마,151,1KG,4710,4710
20130102,서울,감자,152,1KG,5700,5700
20130102,서울,당근,232,1KG,5300,5300
20130102,서울,풋고추,242,100G,1920,1920
20130102,서울,풋고추,242,100G,1860,1860
20130102,서울,풋고추,242,100G,1900,1900
20130102,서울,붉은고추,243,100G,2300,1800
20130102,서울,마늘,244,1KG,6800,6800
20130102,서울,양파,245,1KG,2860,2860
20130102,서울,배,412,10,33750,33750
20130102,서울,포도,414,1KG,10400,10400
20130102,서울,감귤,415,10,2530,2530
20130102,서울,단감,416,10,12000,12000
20130102,서울,바나나,418,100G,166,166
20130102,서울,방울토마토,422,1KG,10500,10500
20130102,서울,돼지고기,514,100G,1650,1650
20130102,서울,닭고기,515,1KG,6630,6630
20130102,서울,계란,516,10,2030,2030
20130102,서울,파,246,1KG,4370,4160
20130102,서울,생강,247,1KG,13200,13200
20130102,서울,미나리,252,1KG,12500,12500
20130102,서울,깻잎,253,200G,5800,5800
20130102,서울,피망(청),255,100G,1270,1270
20130102,서울,땅콩,314,100G,2500,2500
20130102,서울,팽이버섯,316,100G,350,350
20130102,서울,사과,411,10,19750,19750
20130102,서울,배,412,10,45000,45000
20130102,서울,쇠고기,512,100G,2200,2200
20130102,서울,쇠고기,512,100G,3700,3500
20130102,서울,쇠고기,512,100G,7900,7900
20130102,서울,우유,535,1L,2300,2300
20130102,서울,건멸치,638,100G,2700,2700
20130102,서울,쇠고기,512,100G,2200,2200
20130102,서울,얼갈이배추,215,1.5KG,3750,3750
20130102,서울,열무,233,1.5KG,5750,5750
20130102,서울,단감,416,10,9000,9000
20130102,서울,바나나,418,100G,280,280
20130102,서울,방울토마토,422,1KG,9800,9800
20130102,서울,돼지고기,514,100G,1480,1480
20130102,서울,닭고기,515,1KG,7580,7580
20130102,서울,계란,516,10,2070,2070
20130102,서울,우유,535,1L,2300,2300
20130102,서울,고등어,611,1,3980,3980
20130102,서울,물오징어,619,1,3280,3280
20130102,서울,풋고추,242,100G,1520,1520
20130102,서울,풋고추,242,100G,1260,1260
20130102,서울,붉은고추,243,100G,1040,1040
20130102,서울,마늘,244,1KG,6760,6760
20130102,서울,양파,245,1KG,1950,1950
20130102,서울,파,246,1KG,3820,4200
20130102,서울,파,246,1KG,7440,7440
20130102,서울,생강,247,1KG,10800,10800
20130102,서울,미나리,252,1KG,7000,7000
20130102,서울,찹쌀,112,1KG,4590,4590
20130102,서울,콩,141,1KG,9080,9080
20130102,서울,팥(적두),142,1KG,27600,27600
20130102,서울,고구마,151,1KG,4500,4500
20130102,서울,배추,211,1,2780,2780
20130102,서울,양배추,212,1,3500,3500
20130102,서울,시금치,213,1KG,8000,8000
20130102,서울,상추,214,100G,850,850
20130102,서울,상추,214,100G,850,859
20130102,서울,쌀,111,20KG,45800,45800
20130102,서울,수박,221,1,19800,19800
20130102,서울,오이,223,10,7900,7900
20130102,서울,오이,223,10,12770,12770
20130102,서울,호박,224,1,1800,1800
20130102,서울,호박,224,1,1800,1800
20130102,서울,토마토,225,1KG,7480,7480
20130102,서울,당근,232,1KG,4000,4000
20130102,서울,풋고추,242,100G,1320,1320
20130102,서울,깻잎,253,200G,4500,4500
20130102,서울,피망(청),255,100G,800,800
20130102,서울,땅콩,314,100G,2800,2800
20130102,서울,느타리버섯,315,100G,990,990
20130102,서울,팽이버섯,316,100G,340,340
20130102,서울,사과,411,10,10000,10000
20130102,서울,배,412,10,39330,39330
20130102,서울,감귤,415,10,2000,2000
20130102,서울,쇠고기,512,100G,1580,1580
20130102,서울,쇠고기,512,100G,3980,3980
20130102,서울,쇠고기,512,100G,7480,7480
20130102,서울,물오징어,619,1,2480,2480
20130102,서울,건멸치,638,100G,3000,3000
20130102,서울,쇠고기,512,100G,1580,1580
20130102,서울,얼갈이배추,215,1.5KG,3380,3380
20130102,서울,얼갈이배추,215,1.5KG,3710,3710
20130102,서울,배,412,10,32000,32000
20130102,서울,감귤,415,10,2980,2980
20130102,서울,단감,416,10,9000,9000
20130102,서울,바나나,418,100G,200,200
20130102,서울,방울토마토,422,1KG,11970,11970
20130102,서울,돼지고기,514,100G,1380,1530
20130102,서울,닭고기,515,1KG,5500,5500
20130102,서울,계란,516,10,1530,1530
20130102,서울,우유,535,1L,2300,2300
20130102,서울,양파,245,1KG,2370,2370
20130102,서울,파,246,1KG,3400,3400
20130102,서울,파,246,1KG,11600,11600
20130102,서울,생강,247,1KG,8730,8730
20130102,서울,깻잎,253,200G,6650,6650
20130102,서울,피망(청),255,100G,1640,1290
20130102,서울,땅콩,314,100G,2640,2640
20130102,서울,팽이버섯,316,100G,392,392
20130102,서울,사과,411,10,17600,17600
20130102,서울,오이,223,10,11990,11990
20130102,서울,호박,224,1,1980,1980
20130102,서울,토마토,225,1KG,6650,6650
20130102,서울,당근,232,1KG,5800,5800
20130102,서울,풋고추,242,100G,1320,1320
20130102,서울,풋고추,242,100G,1650,1650
20130102,서울,풋고추,242,100G,1560,1320
20130102,서울,붉은고추,243,100G,1450,1450
20130102,서울,마늘,244,1KG,6800,6800
20130102,서울,쌀,111,20KG,45800,45800
20130102,서울,찹쌀,112,1KG,5800,5800
20130102,서울,콩,141,1KG,13200,13200
20130102,서울,팥(적두),142,1KG,27800,27800
20130102,서울,고구마,151,1KG,4000,4000
20130102,서울,배추,211,1,2780,2780
20130102,서울,상추,214,100G,1100,1100
20130102,서울,상추,214,100G,870,870
20130102,서울,오이,223,10,9900,9900
20130102,서울,쇠고기,512,100G,3500,3500
20130102,서울,쇠고기,512,100G,6800,6800
20130102,서울,건멸치,638,100G,2160,2160
20130102,서울,물오징어,619,1,2980,2980
20130102,서울,물오징어,619,1,2180,2180
20130102,서울,쇠고기,512,100G,980,1980
20130102,서울,쇠고기,512,100G,1450,1450
20130102,서울,열무,233,1.5KG,6910,7720
20130102,서울,배추,211,1,3320,0
20130102,서울,배추,211,1,3660,0
20130102,서울,양배추,212,1,4950,4950
20130102,서울,상추,214,100G,1120,790
20130102,서울,상추,214,100G,1120,790
20130102,서울,오이,223,10,7930,7930
20130102,서울,오이,223,10,11200,11200
20130102,서울,호박,224,1,1980,1980
20130102,서울,토마토,225,1KG,3970,4230
20130102,서울,쌀,111,20KG,45800,45800
20130102,서울,찹쌀,112,1KG,4590,4590
20130102,서울,콩,141,1KG,8950,8950
20130102,서울,팥(적두),142,1KG,17500,17500
20130102,서울,고구마,151,1KG,5250,5250
20130102,서울,감자,152,1KG,1500,2980
20130102,서울,당근,232,1KG,6980,6500
20130102,서울,풋고추,242,100G,2100,1650
20130102,서울,풋고추,242,100G,2130,1960
20130102,서울,풋고추,242,100G,2200,1960
20130102,서울,붉은고추,243,100G,2430,1650
20130102,서울,마늘,244,1KG,6800,6800
20130102,서울,양파,245,1KG,2240,1770
20130102,서울,사과,411,10,18240,18240
20130102,서울,배,412,10,35000,35000
20130102,서울,배,412,10,21000,21000
20130102,서울,감귤,415,10,2530,1870
20130102,서울,단감,416,10,7000,7000
20130102,서울,방울토마토,422,1KG,9450,9450
20130102,서울,돼지고기,514,100G,1290,1380
20130102,서울,닭고기,515,1KG,6320,6320
20130102,서울,계란,516,10,1290,1290
20130102,서울,파,246,1KG,3200,2770
20130102,서울,파,246,1KG,11960,11960
20130102,서울,생강,247,1KG,6800,6800
20130102,서울,미나리,252,1KG,5660,5660
20130102,서울,깻잎,253,200G,4750,4750
20130102,서울,피망(청),255,100G,2340,2050
20130102,서울,땅콩,314,100G,2180,2180
20130102,서울,느타리버섯,315,100G,1150,1250
20130102,서울,팽이버섯,316,100G,400,400
20130102,서울,쇠고기,512,100G,5980,3980
20130102,서울,쇠고기,512,100G,5980,5980
20130102,서울,건멸치,638,100G,1690,1690
20130102,서울,우유,535,1L,2300,2300
20130102,서울,물오징어,619,1,1970,2190
20130102,서울,쇠고기,512,100G,2680,2680
20130102,서울,얼갈이배추,215,1.5KG,3960,2770
20130102,서울,열무,233,1.5KG,5980,5980
20130102,서울,배,412,10,32250,0
20130102,서울,포도,414,1KG,9110,8730
20130102,서울,감귤,415,10,2630,2630
20130102,서울,바나나,418,100G,120,180
20130102,서울,방울토마토,422,1KG,11980,12580
20130102,서울,돼지고기,514,100G,1590,1590
20130102,서울,닭고기,515,1KG,6290,0
20130102,서울,계란,516,10,1930,1930
20130102,서울,우유,535,1L,2350,2350
20130102,서울,오이,223,10,14950,6630
20130102,서울,오이,223,10,11950,11950
20130102,서울,호박,224,1,1990,1990
20130102,서울,토마토,225,1KG,6990,7590
20130102,서울,당근,232,1KG,6290,0
20130102,서울,풋고추,242,100G,1760,1530
20130102,서울,풋고추,242,100G,1990,1860
20130102,서울,풋고추,242,100G,2150,1650
20130102,서울,붉은고추,243,100G,1850,1850
20130102,서울,쌀,111,20KG,48900,45900
20130102,서울,찹쌀,112,1KG,7900,7900
20130102,서울,콩,141,1KG,13750,13750
20130102,서울,팥(적두),142,1KG,24750,24750
20130102,서울,고구마,151,1KG,4990,4990
20130102,서울,감자,152,1KG,4290,4290
20130102,서울,배추,211,1,3490,3490
20130102,서울,시금치,213,1KG,8760,8760
20130102,서울,오이,223,10,11450,7950
20130102,서울,양파,245,1KG,2520,2860
20130102,서울,파,246,1KG,4150,3820
20130102,서울,생강,247,1KG,9900,9900
20130102,서울,깻잎,253,200G,4780,5180
20130102,서울,피망(청),255,100G,1490,1170
20130102,서울,땅콩,314,100G,880,880
20130102,서울,팽이버섯,316,100G,350,350
20130102,서울,사과,411,10,17660,0
20130102,서울,쇠고기,512,100G,1790,1790
20130102,서울,쇠고기,512,100G,3100,3100
20130102,서울,건멸치,638,100G,3830,3830
20130102,서울,물오징어,619,1,2490,0
20130102,서울,물오징어,619,1,1790,1990
20130102,서울,쇠고기,512,100G,1590,990
20130102,서울,얼갈이배추,215,1.5KG,5180,5180
20130103,서울서부,열무,233,1.5KG,2500,2500
20130103,서울서부,고등어,611,1,2000,2000
20130103,서울서부,고등어,611,2,3330,3330
20130103,서울서부,명태,615,1,2000,2000
20130103,서울서부,물오징어,619,1,2500,2500
20130103,서울서부,물오징어,619,1,2000,2000
20130103,서울서부,건멸치,638,100G,1500,1500
20130103,서울서부,건오징어,640,10,18800,18800
20130103,서울서부,김,641,1,4830,4830
20130103,서울서부,건미역,642,1KG,14200,14200
20130103,서울서부,굴,644,1KG,11300,11300
20130103,서울서부,쇠고기,512,100G,3900,3900
20130103,서울서부,쇠고기,512,100G,5660,5660
20130103,서울서부,쇠고기,512,100G,4000,4000
20130103,서울서부,쇠고기,512,100G,2330,2330
20130103,서울서부,쇠고기,512,100G,1830,1830
20130103,서울서부,쇠고기,512,100G,1630,1630
20130103,서울서부,쇠고기,512,100G,2300,2300
20130103,서울서부,단감,416,10,8000,8000
20130103,서울서부,바나나,418,100G,180,180
20130103,서울서부,바나나,418,100G,150,150
20130103,서울서부,방울토마토,422,1KG,7000,7000
20130103,서울서부,방울토마토,422,1KG,6000,6000
20130103,서울서부,돼지고기,514,100G,1440,1440
20130103,서울서부,닭고기,515,1KG,3500,3500
20130103,서울서부,계란,516,10,1460,1460
20130103,서울서부,우유,535,1L,2400,2400
20130103,서울서부,피망(청),255,100G,700,700
20130103,서울서부,참깨,312,500G,11300,11300
20130103,서울서부,참깨,312,500G,10300,10300
20130103,서울서부,참깨,312,500G,3210,3210
20130103,서울서부,땅콩,314,100G,1460,1460
20130103,서울서부,땅콩,314,100G,560,560
20130103,서울서부,느타리버섯,315,100G,800,800
20130103,서울서부,느타리버섯,315,100G,700,700
20130103,서울서부,팽이버섯,316,100G,330,330
20130103,서울서부,붉은고추,243,100G,1000,1000
20130103,서울서부,붉은고추,243,100G,750,750
20130103,서울서부,마늘,244,1KG,7000,7000
20130103,서울서부,마늘,244,1KG,6000,6000
20130103,서울서부,양파,245,1KG,1800,1800
20130103,서울서부,양파,245,1KG,1500,1500
20130103,서울서부,파,246,1KG,3000,2500
20130103,서울서부,파,246,1KG,2500,2000
20130103,서울서부,파,246,1KG,6600,6600
20130103,서울서부,호박,224,1,1500,1500
20130103,서울서부,토마토,225,1KG,6000,6000
20130103,서울서부,토마토,225,1KG,5000,5000
20130103,서울서부,무,231,1,2000,2000
20130103,서울서부,무,231,1,1500,1500
20130103,서울서부,당근,232,1KG,4000,4000
20130103,서울서부,당근,232,1KG,3500,3500
20130103,서울서부,건고추,241,600G,14000,14000
20130103,서울서부,건고추,241,600G,13000,13000
20130103,서울서부,쌀,111,20KG,45000,45000
20130103,서울서부,찹쌀,112,1KG,3060,3060
20130103,서울서부,콩,141,1KG,7000,7000
20130103,서울서부,콩,141,1KG,6160,6160
20130103,서울서부,팥(적두),142,1KG,13100,13100
20130103,서울서부,팥(적두),142,1KG,11600,11600
20130103,서울서부,녹두,143,1KG,16000,16000
20130103,서울서부,녹두,143,1KG,15000,15000
20130103,서울서부,고구마,151,1KG,4000,4000
20130103,서울서부,고구마,151,1KG,3000,3000
20130103,서울서부,감자,152,1KG,2500,2500
20130103,서울서부,감자,152,1KG,2000,2000
20130103,서울서부,배추,211,1,5000,5000
20130103,서울서부,배추,211,1,4500,4500
20130103,서울서부,양배추,212,1,5000,5000
20130103,서울서부,양배추,212,1,4000,4000
20130103,서울서부,시금치,213,1KG,6000,6000
20130103,서울서부,시금치,213,1KG,5000,5000
20130103,서울서부,상추,214,100G,1000,1000
20130103,서울서부,상추,214,100G,750,750
20130103,서울서부,상추,214,100G,1000,1000
20130103,서울서부,상추,214,100G,750,750
20130103,서울서부,수박,221,1,18000,18000
20130103,서울서부,수박,221,1,15000,15000
20130103,서울서부,오이,223,10,6600,6600
20130103,서울서부,오이,223,10,6000,6000
20130103,서울서부,오이,223,10,8000,8000
20130103,서울서부,오이,223,10,6000,6000
20130103,서울서부,호박,224,1,1800,1800
20130103,서울서부,호박,224,1,1500,1500
20130103,서울서부,호박,224,1,1700,1700
20130103,서울서부,건고추,241,600G,18000,18000
20130103,서울서부,건고추,241,600G,16000,16000
20130103,서울서부,풋고추,242,100G,1000,1000
20130103,서울서부,풋고추,242,100G,870,870
20130103,서울서부,풋고추,242,100G,1000,1000
20130103,서울서부,풋고추,242,100G,750,750
20130103,서울서부,풋고추,242,100G,1250,1250
20130103,서울서부,풋고추,242,100G,1000,1000
20130103,서울서부,파,246,1KG,6000,6000
20130103,서울서부,생강,247,1KG,6000,6000
20130103,서울서부,생강,247,1KG,5500,5500
20130103,서울서부,미나리,252,1KG,5000,5000
20130103,서울서부,미나리,252,1KG,4000,4000
20130103,서울서부,깻잎,253,200G,5000,5000
20130103,서울서부,깻잎,253,200G,4000,4000
20130103,서울서부,피망(청),255,100G,800,800
20130103,서울서부,팽이버섯,316,100G,230,230
20130103,서울서부,사과,411,10,30000,30000
20130103,서울서부,사과,411,10,25000,25000
20130103,서울서부,배,412,10,40000,40000
20130103,서울서부,배,412,10,30000,30000
20130103,서울서부,감귤,415,10,2500,2500
20130103,서울서부,감귤,415,10,2000,2000
